ts,value
2017-12-31 15:14:34.241,0.0
2017-12-31 15:15:34.241,0.0
2018-01-01 17:17:04.241,0.0
2018-01-01 17:18:34.268,0.0
2018-01-02 03:39:34.245,0.0
2018-01-02 03:41:04.241,0.0
2018-01-03 09:06:04.241,0.0
2018-01-06 02:47:42.245,0.0
2018-01-09 08:24:42.241,0.0
2018-01-15 12:21:59.381,10.0
2018-01-15 12:22:04.660,11.0
2018-01-15 12:22:16.704,12.0
2018-01-15 12:22:26.985,13.0
2018-01-15 12:22:36.226,14.0
2018-01-15 12:22:46.698,15.0
2018-01-15 12:22:58.675,16.0
2018-01-15 12:23:16.694,17.0
2018-01-15 12:23:17.063,18.0
2018-01-15 12:23:25.826,19.0
2018-01-15 12:23:46.694,0.0
2018-01-15 12:23:59.332,10.0
2018-01-15 12:24:06.413,11.0
2018-01-15 12:24:16.702,12.0
2018-01-15 12:24:24.775,13.0
2018-01-15 12:24:35.337,14.0
2018-01-15 12:24:46.698,15.0
2018-01-15 12:25:16.690,0.0
2018-01-15 12:25:28.871,10.0
2018-01-15 12:25:46.690,11.0
2018-01-15 12:25:46.876,12.0
2018-01-15 12:25:59.237,13.0
2018-01-15 12:26:16.694,14.0
2018-01-15 12:26:16.772,15.0
2018-01-15 12:26:29.496,16.0
2018-01-15 12:26:46.690,17.0
2018-01-15 12:26:47.138,18.0
2018-01-15 12:27:00.340,19.0
2018-01-15 12:27:16.690,20.0
2018-01-15 12:27:17.863,21.0
2018-01-15 12:27:27.107,22.0
2018-01-15 12:27:46.690,23.0
2018-01-15 12:27:49.075,24.0
2018-01-15 12:27:58.678,25.0
2018-01-15 12:28:16.694,26.0
2018-01-15 12:28:17.166,27.0
2018-01-15 12:28:29.047,28.0
2018-01-15 12:28:46.694,29.0
2018-01-15 12:28:48.495,30.0
2018-01-15 12:29:00.260,31.0
2018-01-15 12:29:16.694,32.0
2018-01-15 12:29:17.544,33.0
2018-01-15 12:29:30.269,34.0
2018-01-15 12:29:46.694,35.0
2018-01-15 12:29:47.794,36.0
2018-01-15 12:30:00.996,37.0
2018-01-15 12:30:16.690,38.0
2018-01-15 12:30:18.523,39.0
2018-01-15 12:30:31.246,50.0
2018-01-15 12:30:33.888,51.0
2018-01-15 12:30:38.810,52.0
2018-01-15 12:30:46.703,53.0
2018-01-15 12:30:49.370,54.0
2018-01-15 12:30:54.173,55.0
2018-01-15 12:31:01.616,56.0
2018-01-15 12:31:04.258,57.0
2018-01-15 12:31:09.178,58.0
2018-01-15 12:31:16.700,59.0
2018-01-15 12:31:19.620,60.0
2018-01-15 12:31:24.064,61.0
2018-01-15 12:31:31.506,62.0
2018-01-15 12:31:34.148,63.0
2018-01-15 12:31:39.431,64.0
2018-01-15 12:31:46.704,65.0
2018-01-15 12:31:51.316,66.0
2018-01-15 12:31:57.557,67.0
2018-01-15 12:32:01.398,68.0
2018-01-15 12:32:06.679,69.0
2018-01-15 12:32:16.696,70.0
2018-01-15 12:32:17.242,71.0
2018-01-15 12:32:19.883,72.0
2018-01-15 12:32:25.167,73.0
2018-01-15 12:32:29.968,74.0
2018-01-15 12:32:35.249,75.0
2018-01-15 12:32:40.051,76.0
2018-01-15 12:32:46.704,77.0
2018-01-15 12:32:50.254,78.0
2018-01-15 12:32:55.414,79.0
2018-01-15 12:33:02.495,80.0
2018-01-15 12:33:05.135,81.0
2018-01-15 12:33:13.055,82.0
2018-01-15 12:33:16.701,83.0
2018-01-15 12:33:20.976,84.0
2018-01-15 12:33:30.585,85.0
2018-01-15 12:33:33.227,86.0
2018-01-15 12:33:35.868,87.0
2018-01-15 12:33:41.149,88.0
2018-01-15 12:33:46.694,89.0
2018-01-15 12:33:51.712,90.0
