ts,ts,real_temp,min,max,mean,delta_t,integ,rmsd,doors,cabine
2017-12-31 01:00:00,2017-12-31 01:00:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,1.0,1.0
2017-12-31 01:20:00,2017-12-31 01:20:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,1.0,1.0
2017-12-31 01:40:00,2017-12-31 01:40:00,23.166666666666668,0.8884615384615385,0.8961538461538462,0.8910256410256411,0.0,0.006863905325443762,0.007692307692307665,1.0,1.0
2017-12-31 01:50:00,2017-12-31 01:50:00,22.95,0.8807692307692307,0.8846153846153846,0.8826923076923077,0.0,0.0033949704142011714,0.0038461538461538325,1.0,1.0
2017-12-31 02:00:00,2017-12-31 02:00:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,1.0,1.0
2017-12-31 02:10:00,2017-12-31 02:10:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,1.0,1.0
2017-12-31 02:30:00,2017-12-31 02:30:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,1.0,0.0
2017-12-31 02:40:00,2017-12-31 02:40:00,22.55,0.8653846153846154,0.8692307692307693,0.8673076923076923,0.0,0.0033357988165680355,0.0038461538461538325,1.0,0.0
2017-12-31 02:50:00,2017-12-31 02:50:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,1.0,0.0
2017-12-31 03:10:00,2017-12-31 03:10:00,22.7,0.8730769230769231,0.8730769230769231,0.8730769230769231,0.0,0.0,0.0,1.0,0.0
2017-12-31 03:30:00,2017-12-31 03:30:00,22.674999999999997,0.8653846153846154,0.8769230769230769,0.8721153846153845,0.0,0.010051775147928958,0.011538461538461497,1.0,1.0
2017-12-31 03:40:00,2017-12-31 03:40:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,1.0,1.0
2017-12-31 04:00:00,2017-12-31 04:00:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,1.0,1.0
2017-12-31 04:40:00,2017-12-31 04:40:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,1.0,0.0
2017-12-31 05:00:00,2017-12-31 05:00:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,1.0,0.0
2017-12-31 05:10:00,2017-12-31 05:10:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,1.0,0.0
2017-12-31 05:20:00,2017-12-31 05:20:00,22.45,0.8615384615384615,0.8653846153846154,0.8634615384615384,0.0,0.0033210059171598473,0.0038461538461539435,1.0,0.0
2017-12-31 05:30:00,2017-12-31 05:30:00,22.76666666666667,0.8692307692307693,0.8807692307692307,0.8756410256410257,0.0,0.01009615384615381,0.011538461538461497,1.0,0.0
2017-12-31 05:40:00,2017-12-31 05:40:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,1.0,0.0
2017-12-31 05:50:00,2017-12-31 05:50:00,23.3,0.8923076923076922,0.8999999999999999,0.8961538461538462,0.0,0.006893491124260331,0.007692307692307665,1.0,0.0
2017-12-31 06:00:00,2017-12-31 06:00:00,23.6,0.9038461538461539,0.9115384615384615,0.9076923076923078,0.0,0.006982248520710035,0.007692307692307665,1.0,0.0
2017-12-31 06:10:00,2017-12-31 06:10:00,23.6,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.0,0.0,0.0,1.0,0.0
2017-12-31 06:20:00,2017-12-31 06:20:00,23.4,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,1.0,0.0
2017-12-31 07:00:00,2017-12-31 07:00:00,23.333333333333332,0.8961538461538462,0.8999999999999999,0.8974358974358974,0.0,0.0034541420118342067,0.0038461538461537215,1.0,0.0
2017-12-31 07:10:00,2017-12-31 07:10:00,23.066666666666663,0.8807692307692307,0.8923076923076922,0.887179487179487,0.0,0.010229289940828364,0.011538461538461497,1.0,0.0
2017-12-31 07:20:00,2017-12-31 07:20:00,22.633333333333336,0.8653846153846154,0.8769230769230769,0.8705128205128206,0.0,0.010051775147928958,0.011538461538461497,1.0,0.0
2017-12-31 07:30:00,2017-12-31 07:30:00,22.299999999999997,0.8538461538461538,0.8615384615384615,0.8576923076923075,0.0,0.006597633136094651,0.007692307692307665,1.0,0.0
2017-12-31 07:40:00,2017-12-31 07:40:00,21.96666666666667,0.8384615384615385,0.8500000000000001,0.844871794871795,0.0,0.00974112426035509,0.011538461538461608,1.0,0.0
2017-12-31 07:50:00,2017-12-31 07:50:00,21.65,0.8307692307692308,0.8346153846153845,0.8326923076923076,0.0,0.0032026627218933873,0.0038461538461537215,1.0,0.0
2017-12-31 08:00:00,2017-12-31 08:00:00,21.5,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.0,0.0,0.0,1.0,0.0
2017-12-31 09:00:00,2017-12-31 09:00:00,21.4,0.8192307692307692,0.8269230769230769,0.823076923076923,0.0,0.006331360946745538,0.007692307692307665,1.0,0.0
2017-12-31 09:30:00,2017-12-31 09:30:00,21.3,0.8192307692307692,0.8192307692307692,0.8192307692307692,0.0,0.0,0.0,1.0,0.0
2017-12-31 09:40:00,2017-12-31 09:40:00,21.5,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.0,0.0,0.0,1.0,0.0
2017-12-31 14:20:00,2017-12-31 14:20:00,21.5,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.0,0.0,0.0,0.5,0.0
2017-12-31 14:50:00,2017-12-31 14:50:00,21.5,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.0,0.0,0.0,1.0,0.0
2017-12-31 15:10:00,2017-12-31 15:10:00,22.95,0.8192307692307692,0.9038461538461539,0.8826923076923077,0.0,0.07289940828402369,0.08461538461538465,0.0,1.0
2017-12-31 15:20:00,2017-12-31 15:20:00,23.76666666666667,0.9076923076923078,0.9192307692307692,0.9141025641025642,0.0,0.01053994082840223,0.011538461538461386,0.0,1.0
2017-12-31 15:30:00,2017-12-31 15:30:00,24.2,0.926923076923077,0.9346153846153846,0.9307692307692308,0.0,0.007159763313609443,0.007692307692307665,0.0,1.0
2017-12-31 15:40:00,2017-12-31 15:40:00,24.25,0.9307692307692308,0.9346153846153846,0.9326923076923077,0.0,0.003587278106508863,0.0038461538461538325,0.0,1.0
2017-12-31 15:50:00,2017-12-31 15:50:00,24.240000000000002,0.9230769230769231,0.9384615384615385,0.9323076923076924,0.0,0.014319526627218885,0.01538461538461533,0.0,1.0
