ts,ts,real_temp,min,max,mean,delta_t,integ,rmsd,doors,cabine
2017-12-31 01:06:00,2017-12-31 01:06:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,1.0,1.0
2017-12-31 01:26:00,2017-12-31 01:26:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,1.0,1.0
2017-12-31 01:40:00,2017-12-31 01:40:00,23.3,0.8961538461538462,0.8961538461538462,0.8961538461538462,0.0,0.0,0.0,1.0,1.0
2017-12-31 01:42:00,2017-12-31 01:42:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,1.0,1.0
2017-12-31 01:48:00,2017-12-31 01:48:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,1.0,1.0
2017-12-31 01:52:00,2017-12-31 01:52:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,1.0,1.0
2017-12-31 01:58:00,2017-12-31 01:58:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,1.0,1.0
2017-12-31 02:06:00,2017-12-31 02:06:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,1.0,1.0
2017-12-31 02:18:00,2017-12-31 02:18:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,1.0,1.0
2017-12-31 02:36:00,2017-12-31 02:36:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,1.0,0.0
2017-12-31 02:42:00,2017-12-31 02:42:00,22.55,0.8653846153846154,0.8692307692307693,0.8673076923076923,0.0,0.0033357988165680355,0.0038461538461538325,1.0,0.0
2017-12-31 02:56:00,2017-12-31 02:56:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,1.0,0.0
