ts,ts,real_temp,min,max,mean,delta_t,integ,rmsd,doors,cabine
2017-12-31 01:05:00,2017-12-31 01:05:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,1.0,1.0
2017-12-31 01:25:00,2017-12-31 01:25:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,1.0,1.0
2017-12-31 01:40:00,2017-12-31 01:40:00,23.200000000000003,0.8884615384615385,0.8961538461538462,0.8923076923076925,0.0,0.006863905325443762,0.007692307692307665,1.0,1.0
2017-12-31 01:45:00,2017-12-31 01:45:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,1.0,1.0
2017-12-31 01:50:00,2017-12-31 01:50:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,1.0,1.0
2017-12-31 01:55:00,2017-12-31 01:55:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,1.0,1.0
2017-12-31 02:05:00,2017-12-31 02:05:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,1.0,1.0
2017-12-31 02:15:00,2017-12-31 02:15:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,1.0,1.0
2017-12-31 02:35:00,2017-12-31 02:35:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,1.0,0.0
2017-12-31 02:40:00,2017-12-31 02:40:00,22.55,0.8653846153846154,0.8692307692307693,0.8673076923076923,0.0,0.0033357988165680355,0.0038461538461538325,1.0,0.0
2017-12-31 02:55:00,2017-12-31 02:55:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,1.0,0.0
2017-12-31 03:10:00,2017-12-31 03:10:00,22.7,0.8730769230769231,0.8730769230769231,0.8730769230769231,0.0,0.0,0.0,1.0,0.0
2017-12-31 03:35:00,2017-12-31 03:35:00,22.674999999999997,0.8653846153846154,0.8769230769230769,0.8721153846153845,0.0,0.010051775147928958,0.011538461538461497,1.0,1.0
2017-12-31 03:45:00,2017-12-31 03:45:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,1.0,1.0
2017-12-31 04:00:00,2017-12-31 04:00:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,1.0,1.0
2017-12-31 04:45:00,2017-12-31 04:45:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,1.0,0.0
2017-12-31 05:00:00,2017-12-31 05:00:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,1.0,0.0
2017-12-31 05:15:00,2017-12-31 05:15:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,1.0,0.0
2017-12-31 05:25:00,2017-12-31 05:25:00,22.45,0.8615384615384615,0.8653846153846154,0.8634615384615384,0.0,0.0033210059171598473,0.0038461538461539435,1.0,0.0
2017-12-31 05:30:00,2017-12-31 05:30:00,22.700000000000003,0.8692307692307693,0.8769230769230769,0.8730769230769232,0.0,0.006715976331360924,0.007692307692307665,1.0,0.0
2017-12-31 05:35:00,2017-12-31 05:35:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,1.0,0.0
2017-12-31 05:45:00,2017-12-31 05:45:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,1.0,0.0
2017-12-31 05:50:00,2017-12-31 05:50:00,23.2,0.8923076923076922,0.8923076923076922,0.8923076923076922,0.0,0.0,0.0,1.0,0.0
2017-12-31 05:55:00,2017-12-31 05:55:00,23.35,0.8961538461538462,0.8999999999999999,0.8980769230769231,0.0,0.0034541420118342067,0.0038461538461537215,1.0,0.0
2017-12-31 06:00:00,2017-12-31 06:00:00,23.6,0.9038461538461539,0.9115384615384615,0.9076923076923078,0.0,0.006982248520710035,0.007692307692307665,1.0,0.0
2017-12-31 06:10:00,2017-12-31 06:10:00,23.6,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.0,0.0,0.0,1.0,0.0
2017-12-31 06:20:00,2017-12-31 06:20:00,23.4,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,1.0,0.0
2017-12-31 07:00:00,2017-12-31 07:00:00,23.3,0.8961538461538462,0.8961538461538462,0.8961538461538462,0.0,0.0,0.0,1.0,0.0
2017-12-31 07:05:00,2017-12-31 07:05:00,23.35,0.8961538461538462,0.8999999999999999,0.8980769230769231,0.0,0.0034541420118342067,0.0038461538461537215,1.0,0.0
2017-12-31 07:10:00,2017-12-31 07:10:00,23.15,0.8884615384615385,0.8923076923076922,0.8903846153846153,0.0,0.0034245562130176405,0.0038461538461537215,1.0,0.0
2017-12-31 07:15:00,2017-12-31 07:15:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,1.0,0.0
2017-12-31 07:20:00,2017-12-31 07:20:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,1.0,0.0
2017-12-31 07:25:00,2017-12-31 07:25:00,22.55,0.8653846153846154,0.8692307692307693,0.8673076923076923,0.0,0.0033357988165680355,0.0038461538461538325,1.0,0.0
2017-12-31 07:30:00,2017-12-31 07:30:00,22.4,0.8615384615384615,0.8615384615384615,0.8615384615384615,0.0,0.0,0.0,1.0,0.0
2017-12-31 07:35:00,2017-12-31 07:35:00,22.2,0.8538461538461538,0.8538461538461538,0.8538461538461538,0.0,0.0,0.0,1.0,0.0
2017-12-31 07:40:00,2017-12-31 07:40:00,22.05,0.8461538461538461,0.8500000000000001,0.8480769230769231,0.0,0.00326183431952671,0.0038461538461539435,1.0,0.0
2017-12-31 07:45:00,2017-12-31 07:45:00,21.8,0.8384615384615385,0.8384615384615385,0.8384615384615385,0.0,0.0,0.0,1.0,0.0
2017-12-31 07:50:00,2017-12-31 07:50:00,21.7,0.8346153846153845,0.8346153846153845,0.8346153846153845,0.0,0.0,0.0,1.0,0.0
2017-12-31 07:55:00,2017-12-31 07:55:00,21.6,0.8307692307692308,0.8307692307692308,0.8307692307692308,0.0,0.0,0.0,1.0,0.0
2017-12-31 08:00:00,2017-12-31 08:00:00,21.5,0.8269230769230769,0.8269230769230769,0.8269230769230769,0.0,0.0,0.0,1.0,0.0
