ts,ts,real_temp,min,max,mean,delta_t,integ,rmsd,doors,cabine
2017-12-31 00:00:00,2017-12-31 00:00:00,23.5,0.8999999999999999,0.9076923076923078,0.9038461538461539,0.0,0.0069526627218936665,0.007692307692307887,0.0,1.0
2017-12-31 00:10:00,2017-12-31 00:10:00,23.25,0.8923076923076922,0.8961538461538462,0.8942307692307693,0.0,0.003439349112426122,0.0038461538461539435,0.0,1.0
2017-12-31 00:20:00,2017-12-31 00:20:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,0.0,1.0
2017-12-31 00:50:00,2017-12-31 00:50:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,0.0,1.0
2017-12-31 01:20:00,2017-12-31 01:20:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,1.0
2017-12-31 01:30:00,2017-12-31 01:30:00,22.633333333333336,0.8653846153846154,0.8730769230769231,0.8705128205128206,0.0,0.006686390532544355,0.007692307692307665,0.0,0.0
2017-12-31 01:40:00,2017-12-31 01:40:00,22.866666666666664,0.8769230769230769,0.8807692307692307,0.8794871794871794,0.0,0.0033801775147928883,0.0038461538461538325,0.0,1.0
2017-12-31 01:50:00,2017-12-31 01:50:00,22.95,0.8807692307692307,0.8846153846153846,0.8826923076923077,0.0,0.0033949704142011714,0.0038461538461538325,0.0,1.0
2017-12-31 02:10:00,2017-12-31 02:10:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,1.0
2017-12-31 02:20:00,2017-12-31 02:20:00,22.75,0.8730769230769231,0.8769230769230769,0.875,0.0,0.0033653846153846034,0.0038461538461538325,0.0,0.0
2017-12-31 02:30:00,2017-12-31 02:30:00,23.05,0.8769230769230769,0.8961538461538462,0.8865384615384616,0.0,0.01704881656804737,0.019230769230769273,0.0,0.0
2017-12-31 02:40:00,2017-12-31 02:40:00,23.45,0.8999999999999999,0.9038461538461539,0.9019230769230769,0.0,0.0034689349112426915,0.0038461538461539435,0.0,0.0
2017-12-31 02:50:00,2017-12-31 02:50:00,23.35,0.8961538461538462,0.8999999999999999,0.8980769230769231,0.0,0.0034541420118342067,0.0038461538461537215,0.0,0.0
2017-12-31 03:10:00,2017-12-31 03:10:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,0.0,0.0
2017-12-31 03:40:00,2017-12-31 03:40:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,0.0,0.0
2017-12-31 03:50:00,2017-12-31 03:50:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,0.0,0.0
2017-12-31 04:30:00,2017-12-31 04:30:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,0.0
