ts,ts,real_temp,min,max,mean,delta_t,integ,rmsd,doors,cabine
2017-12-31 00:02:00,2017-12-31 00:02:00,23.6,0.9076923076923078,0.9076923076923078,0.9076923076923078,0.0,0.0,0.0,0.0,0.0
2017-12-31 00:04:00,2017-12-31 00:04:00,23.4,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
2017-12-31 00:06:00,2017-12-31 00:06:00,23.4,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,0.0,1.0
2017-12-31 00:10:00,2017-12-31 00:10:00,23.3,0.8961538461538462,0.8961538461538462,0.8961538461538462,0.0,0.0,0.0,0.0,1.0
2017-12-31 00:18:00,2017-12-31 00:18:00,23.2,0.8923076923076922,0.8923076923076922,0.8923076923076922,0.0,0.0,0.0,0.0,1.0
2017-12-31 00:28:00,2017-12-31 00:28:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,0.0,1.0
2017-12-31 00:54:00,2017-12-31 00:54:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,0.0,1.0
2017-12-31 01:20:00,2017-12-31 01:20:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,1.0
2017-12-31 01:28:00,2017-12-31 01:28:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,0.0
2017-12-31 01:32:00,2017-12-31 01:32:00,22.7,0.8730769230769231,0.8730769230769231,0.8730769230769231,0.0,0.0,0.0,0.0,0.0
2017-12-31 01:34:00,2017-12-31 01:34:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,0.0,0.0
2017-12-31 01:36:00,2017-12-31 01:36:00,22.7,0.8730769230769231,0.8730769230769231,0.8730769230769231,0.0,0.0,0.0,0.0,0.0
2017-12-31 01:40:00,2017-12-31 01:40:00,22.85,0.8769230769230769,0.8807692307692307,0.8788461538461539,0.0,0.0033801775147928883,0.0038461538461538325,0.0,0.0
2017-12-31 01:42:00,2017-12-31 01:42:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,0.0,1.0
2017-12-31 01:50:00,2017-12-31 01:50:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,0.0,1.0
2017-12-31 01:58:00,2017-12-31 01:58:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,0.0,1.0
2017-12-31 02:14:00,2017-12-31 02:14:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,1.0
2017-12-31 02:22:00,2017-12-31 02:22:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,0.0
2017-12-31 02:26:00,2017-12-31 02:26:00,22.7,0.8730769230769231,0.8730769230769231,0.8730769230769231,0.0,0.0,0.0,0.0,0.0
2017-12-31 02:30:00,2017-12-31 02:30:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,0.0
2017-12-31 02:32:00,2017-12-31 02:32:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,0.0,0.0
2017-12-31 02:36:00,2017-12-31 02:36:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,0.0,0.0
2017-12-31 02:38:00,2017-12-31 02:38:00,23.3,0.8961538461538462,0.8961538461538462,0.8961538461538462,0.0,0.0,0.0,0.0,0.0
2017-12-31 02:40:00,2017-12-31 02:40:00,23.4,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
2017-12-31 02:48:00,2017-12-31 02:48:00,23.5,0.9038461538461539,0.9038461538461539,0.9038461538461539,0.0,0.0,0.0,0.0,0.0
2017-12-31 02:52:00,2017-12-31 02:52:00,23.4,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
2017-12-31 02:58:00,2017-12-31 02:58:00,23.3,0.8961538461538462,0.8961538461538462,0.8961538461538462,0.0,0.0,0.0,0.0,0.0
2017-12-31 03:12:00,2017-12-31 03:12:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,0.0,0.0
2017-12-31 03:40:00,2017-12-31 03:40:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,0.0,0.0
2017-12-31 03:58:00,2017-12-31 03:58:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,0.0,0.0
2017-12-31 04:32:00,2017-12-31 04:32:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,0.0
2017-12-31 04:58:00,2017-12-31 04:58:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,0.0,0.0
2017-12-31 05:00:00,2017-12-31 05:00:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,0.0
2017-12-31 05:20:00,2017-12-31 05:20:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,0.0,0.0
2017-12-31 05:42:00,2017-12-31 05:42:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,0.0
2017-12-31 06:42:00,2017-12-31 06:42:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,0.0,0.0
2017-12-31 06:54:00,2017-12-31 06:54:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,0.0,0.0
2017-12-31 07:22:00,2017-12-31 07:22:00,22.7,0.8730769230769231,0.8730769230769231,0.8730769230769231,0.0,0.0,0.0,0.0,0.0
2017-12-31 09:30:00,2017-12-31 09:30:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,0.0,0.0
2017-12-31 09:40:00,2017-12-31 09:40:00,22.7,0.8730769230769231,0.8730769230769231,0.8730769230769231,0.0,0.0,0.0,0.0,0.0
2017-12-31 10:08:00,2017-12-31 10:08:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,0.0,0.0
2017-12-31 10:14:00,2017-12-31 10:14:00,22.7,0.8730769230769231,0.8730769230769231,0.8730769230769231,0.0,0.0,0.0,0.0,0.0
2017-12-31 14:46:00,2017-12-31 14:46:00,22.7,0.8730769230769231,0.8730769230769231,0.8730769230769231,0.0,0.0,0.0,0.0,1.0
2017-12-31 15:14:00,2017-12-31 15:14:00,22.825000000000003,0.8653846153846154,0.9076923076923078,0.8778846153846155,0.0,0.03750739644970421,0.04230769230769238,0.0,1.0
2017-12-31 15:16:00,2017-12-31 15:16:00,23.600000000000005,0.9076923076923078,0.9076923076923078,0.9076923076923079,1.1999999999999993,0.0,0.0,0.0,0.0
2017-12-31 15:26:00,2017-12-31 15:26:00,23.8,0.9153846153846155,0.9153846153846155,0.9153846153846155,3.5,0.0,0.0,0.0,0.0
2017-12-31 15:28:00,2017-12-31 15:28:00,23.8,0.9153846153846155,0.9153846153846155,0.9153846153846155,0.0,0.0,0.0,0.0,0.0
2017-12-31 15:32:00,2017-12-31 15:32:00,23.85,0.9153846153846155,0.9192307692307692,0.9173076923076924,0.0,0.0035281065088756257,0.0038461538461537215,0.0,1.0
2017-12-31 15:34:00,2017-12-31 15:34:00,23.8,0.9153846153846155,0.9153846153846155,0.9153846153846155,0.0,0.0,0.0,0.0,1.0
2017-12-31 15:38:00,2017-12-31 15:38:00,23.7,0.9115384615384615,0.9115384615384615,0.9115384615384615,0.0,0.0,0.0,0.0,1.0
2017-12-31 15:46:00,2017-12-31 15:46:00,23.5,0.9038461538461539,0.9038461538461539,0.9038461538461539,0.0,0.0,0.0,0.0,1.0
2017-12-31 15:54:00,2017-12-31 15:54:00,23.45,0.8999999999999999,0.9038461538461539,0.9019230769230769,0.0,0.0034689349112426915,0.0038461538461539435,0.0,0.0
2017-12-31 15:58:00,2017-12-31 15:58:00,23.3,0.8961538461538462,0.8961538461538462,0.8961538461538462,0.0,0.0,0.0,0.0,0.0
2017-12-31 16:00:00,2017-12-31 16:00:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,0.0,0.0
2017-12-31 16:04:00,2017-12-31 16:04:00,23.3,0.8961538461538462,0.8961538461538462,0.8961538461538462,0.0,0.0,0.0,0.0,0.0
2017-12-31 16:10:00,2017-12-31 16:10:00,23.4,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,0.0,1.0
2017-12-31 16:16:00,2017-12-31 16:16:00,23.5,0.9038461538461539,0.9038461538461539,0.9038461538461539,0.0,0.0,0.0,0.0,1.0
2017-12-31 16:18:00,2017-12-31 16:18:00,23.4,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,0.0,1.0
2017-12-31 16:22:00,2017-12-31 16:22:00,23.3,0.8961538461538462,0.8961538461538462,0.8961538461538462,0.0,0.0,0.0,0.0,1.0
2017-12-31 16:26:00,2017-12-31 16:26:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,0.0,1.0
2017-12-31 16:30:00,2017-12-31 16:30:00,23.03333333333333,0.8846153846153846,0.8884615384615385,0.8858974358974359,4.699999999999999,0.0034097633136095534,0.0038461538461539435,0.0,0.0
2017-12-31 16:34:00,2017-12-31 16:34:00,23.2,0.8923076923076922,0.8923076923076922,0.8923076923076922,0.0,0.0,0.0,0.0,1.0
2017-12-31 16:38:00,2017-12-31 16:38:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,0.0,1.0
2017-12-31 16:42:00,2017-12-31 16:42:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,0.0,1.0
2017-12-31 16:48:00,2017-12-31 16:48:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,1.0
2017-12-31 16:52:00,2017-12-31 16:52:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,0.0
2017-12-31 16:56:00,2017-12-31 16:56:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,0.0,0.0
2017-12-31 17:00:00,2017-12-31 17:00:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,0.0,1.0
2017-12-31 17:02:00,2017-12-31 17:02:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,0.0,1.0
2017-12-31 17:12:00,2017-12-31 17:12:00,22.4,0.8615384615384615,0.8615384615384615,0.8615384615384615,0.0,0.0,0.0,0.0,1.0
2017-12-31 17:34:00,2017-12-31 17:34:00,22.3,0.8576923076923078,0.8576923076923078,0.8576923076923078,0.0,0.0,0.0,0.0,1.0
2017-12-31 18:14:00,2017-12-31 18:14:00,22.3,0.8576923076923078,0.8576923076923078,0.8576923076923078,0.0,0.0,0.0,0.0,0.0
2017-12-31 18:20:00,2017-12-31 18:20:00,22.3,0.8576923076923078,0.8576923076923078,0.8576923076923078,0.0,0.0,0.0,0.0,1.0
2017-12-31 18:24:00,2017-12-31 18:24:00,22.3,0.8576923076923078,0.8576923076923078,0.8576923076923078,0.0,0.0,0.0,0.0,0.0
2017-12-31 18:26:00,2017-12-31 18:26:00,22.4,0.8615384615384615,0.8615384615384615,0.8615384615384615,0.0,0.0,0.0,0.0,0.0
2017-12-31 18:30:00,2017-12-31 18:30:00,22.4,0.8615384615384615,0.8615384615384615,0.8615384615384615,0.0,0.0,0.0,0.0,1.0
2017-12-31 18:44:00,2017-12-31 18:44:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,0.0,1.0
2017-12-31 18:50:00,2017-12-31 18:50:00,22.4,0.8615384615384615,0.8615384615384615,0.8615384615384615,0.0,0.0,0.0,0.0,1.0
2017-12-31 19:00:00,2017-12-31 19:00:00,22.4,0.8615384615384615,0.8615384615384615,0.8615384615384615,0.0,0.0,0.0,0.0,0.0
2017-12-31 19:02:00,2017-12-31 19:02:00,22.3,0.8576923076923078,0.8576923076923078,0.8576923076923078,0.0,0.0,0.0,0.0,0.0
2017-12-31 19:04:00,2017-12-31 19:04:00,22.3,0.8576923076923078,0.8576923076923078,0.8576923076923078,0.0,0.0,0.0,0.0,1.0
2017-12-31 19:12:00,2017-12-31 19:12:00,22.35,0.8576923076923078,0.8615384615384615,0.8596153846153847,0.0,0.0033062130177513725,0.0038461538461537215,0.0,0.0
2017-12-31 19:14:00,2017-12-31 19:14:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,0.0,0.0
2017-12-31 19:18:00,2017-12-31 19:18:00,22.65,0.8692307692307693,0.8730769230769231,0.8711538461538461,0.0,0.0033505917159763195,0.0038461538461538325,0.0,1.0
2017-12-31 19:28:00,2017-12-31 19:28:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,0.0,1.0
2017-12-31 19:32:00,2017-12-31 19:32:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,0.0,1.0
2017-12-31 19:38:00,2017-12-31 19:38:00,22.3,0.8576923076923078,0.8576923076923078,0.8576923076923078,0.0,0.0,0.0,0.0,1.0
2017-12-31 19:56:00,2017-12-31 19:56:00,22.2,0.8538461538461538,0.8538461538461538,0.8538461538461538,0.0,0.0,0.0,0.0,1.0
2017-12-31 19:58:00,2017-12-31 19:58:00,22.2,0.8538461538461538,0.8538461538461538,0.8538461538461538,0.0,0.0,0.0,0.0,0.0
2017-12-31 20:00:00,2017-12-31 20:00:00,22.3,0.8576923076923078,0.8576923076923078,0.8576923076923078,0.0,0.0,0.0,0.0,0.0
2017-12-31 20:02:00,2017-12-31 20:02:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,0.0,0.0
2017-12-31 20:52:00,2017-12-31 20:52:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,0.0,0.0
2017-12-31 21:04:00,2017-12-31 21:04:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,0.0,0.0
2017-12-31 21:20:00,2017-12-31 21:20:00,22.5,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.0,0.0,0.0,0.0,0.0
2017-12-31 21:28:00,2017-12-31 21:28:00,22.6,0.8692307692307693,0.8692307692307693,0.8692307692307693,0.0,0.0,0.0,0.0,0.0
2017-12-31 21:34:00,2017-12-31 21:34:00,22.8,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.0,0.0,0.0,0.0,0.0
2017-12-31 21:46:00,2017-12-31 21:46:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,0.0,0.0
2017-12-31 21:58:00,2017-12-31 21:58:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,0.0,0.0
2017-12-31 22:04:00,2017-12-31 22:04:00,22.9,0.8807692307692307,0.8807692307692307,0.8807692307692307,0.0,0.0,0.0,0.0,0.0
2017-12-31 22:10:00,2017-12-31 22:10:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,0.0,0.0
2017-12-31 22:22:00,2017-12-31 22:22:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,0.0,0.0
2017-12-31 22:24:00,2017-12-31 22:24:00,23.3,0.8961538461538462,0.8961538461538462,0.8961538461538462,0.0,0.0,0.0,0.0,0.0
2017-12-31 22:36:00,2017-12-31 22:36:00,23.4,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
2017-12-31 22:38:00,2017-12-31 22:38:00,23.3,0.8961538461538462,0.8961538461538462,0.8961538461538462,0.0,0.0,0.0,0.0,0.0
2017-12-31 22:46:00,2017-12-31 22:46:00,23.2,0.8923076923076922,0.8923076923076922,0.8923076923076922,0.0,0.0,0.0,0.0,0.0
2017-12-31 22:48:00,2017-12-31 22:48:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,0.0,0.0
2017-12-31 22:50:00,2017-12-31 22:50:00,23.3,0.8961538461538462,0.8961538461538462,0.8961538461538462,0.0,0.0,0.0,0.0,0.0
2017-12-31 22:56:00,2017-12-31 22:56:00,23.4,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
2017-12-31 22:58:00,2017-12-31 22:58:00,23.5,0.9038461538461539,0.9038461538461539,0.9038461538461539,0.0,0.0,0.0,0.0,0.0
2017-12-31 23:00:00,2017-12-31 23:00:00,23.4,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
2017-12-31 23:04:00,2017-12-31 23:04:00,23.3,0.8961538461538462,0.8961538461538462,0.8961538461538462,0.0,0.0,0.0,0.0,0.0
2017-12-31 23:12:00,2017-12-31 23:12:00,23.1,0.8884615384615385,0.8884615384615385,0.8884615384615385,0.0,0.0,0.0,0.0,0.0
2017-12-31 23:46:00,2017-12-31 23:46:00,23.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.0,0.0,0.0,0.0,0.0
