ts,value
2017-12-31 14:21:04.243,1.0
2017-12-31 14:22:04.246,0.0
2017-12-31 14:26:04.246,1.0
2017-12-31 14:27:04.246,0.0
2017-12-31 14:53:34.241,1.0
2017-12-31 15:14:34.241,0.0
2017-12-31 15:15:04.241,1.79769e+308
2017-12-31 15:15:34.241,0.0
2017-12-31 16:20:34.243,0.0
2017-12-31 16:22:34.241,1.0
2018-01-01 16:27:04.246,0.0
2018-01-01 16:29:34.241,1.0
2018-01-01 17:17:04.241,0.0
2018-01-01 17:17:34.241,1.79769e+308
2018-01-01 17:18:34.268,0.0
2018-01-01 17:57:04.243,0.0
2018-01-01 17:59:04.243,1.0
2018-01-02 00:27:04.241,0.0
2018-01-02 00:28:34.245,1.0
2018-01-02 00:30:34.245,0.0
2018-01-02 03:39:34.245,1.0
2018-01-02 03:40:04.246,1.79769e+308
2018-01-02 03:40:53.324,0.0
2018-01-02 03:41:04.241,0.0
2018-01-02 09:02:34.250,1.0
2018-01-02 16:11:34.245,0.0
2018-01-02 16:34:04.241,1.0
2018-01-03 09:06:04.241,0.0
2018-01-03 09:32:42.498,1.79769e+308
2018-01-03 09:33:12.241,0.0
2018-01-03 17:58:42.241,0.0
2018-01-03 18:36:42.245,1.0
2018-01-04 00:45:42.244,0.0
2018-01-04 19:32:12.241,1.0
2018-01-05 17:24:42.245,0.0
2018-01-05 17:26:42.245,1.0
2018-01-06 02:38:42.245,0.0
2018-01-06 02:46:12.243,1.0
2018-01-06 02:46:42.281,1.79769e+308
2018-01-06 02:47:25.487,0.0
2018-01-06 16:12:42.243,0.0
2018-01-06 17:02:12.241,1.0
2018-01-07 20:08:42.243,0.0
2018-01-07 21:58:42.243,1.0
2018-01-08 01:26:12.245,0.0
2018-01-08 04:16:42.241,1.0
2018-01-08 17:37:12.241,0.0
2018-01-08 21:12:42.246,1.0
2018-01-09 08:24:42.240,0.0
2018-01-09 10:28:16.770,1.79769e+308
2018-01-09 08:41:21.339,0.0
2018-01-09 16:39:51.339,0.0
2018-01-09 21:23:51.342,1.0
2018-01-10 18:51:51.338,0.0
2018-01-10 19:58:21.343,1.0
2018-01-11 02:28:51.338,0.0
2018-01-11 20:21:21.342,1.0
2018-01-12 01:40:51.338,0.0
