ts,value
2017-12-31 15:14:34.241,0.0
2017-12-31 15:15:04.241,1.79769e+308
2017-12-31 15:15:34.241,0.0
2018-01-01 17:17:04.241,0.0
2018-01-01 17:17:34.241,1.79769e+308
2018-01-01 17:18:34.268,0.0
2018-01-02 03:39:34.245,0.0
2018-01-02 03:40:04.246,1.79769e+308
2018-01-02 03:41:04.241,0.0
2018-01-03 09:06:04.241,0.0
2018-01-03 09:32:42.498,1.79769e+308
2018-01-03 09:33:12.241,0.0
2018-01-06 02:46:12.243,0.0
2018-01-06 02:46:42.281,1.79769e+308
2018-01-06 02:47:42.245,0.0
2018-01-09 08:24:42.240,0.0
2018-01-09 10:28:16.770,1.79769e+308
2018-01-09 08:41:21.339,0.0
2018-01-15 08:36:51.343,0.0
2018-01-15 08:40:06.056,1.79769e+308
2018-01-15 08:40:36.342,0.0
2018-01-15 08:41:06.341,0.0
2018-01-15 08:41:36.343,1.79769e+308
2018-01-15 09:13:24.310,1.79769e+308
2018-01-15 09:13:54.338,0.0
2018-01-15 09:14:16.015,1.79769e+308
2018-01-15 09:27:17.891,1.79769e+308
2018-01-15 09:27:48.343,0.0
2018-01-15 09:28:11.280,1.79769e+308
2018-01-15 09:30:42.419,1.79769e+308
2018-01-15 09:31:12.690,0.0
2018-01-15 09:31:42.693,0.0
2018-01-15 09:32:12.694,1.79769e+308
2018-01-15 09:32:40.321,1.79769e+308
2018-01-15 09:42:40.688,1.79769e+308
2018-01-15 09:43:10.690,0.0
2018-01-15 11:23:10.690,0.0
2018-01-15 11:23:12.301,1.79769e+308
2018-01-15 11:24:55.920,1.79769e+308
2018-01-15 11:25:25.690,0.0
2018-01-15 11:32:25.694,0.0
2018-01-15 11:32:34.279,1.79769e+308
2018-01-15 11:51:34.443,1.79769e+308
2018-01-15 11:52:04.694,0.0
2018-01-15 11:54:34.704,0.0
2018-01-15 11:54:50.443,1.79769e+308
2018-01-15 11:56:18.844,1.79769e+308
2018-01-15 11:56:48.690,0.0
2018-01-15 11:57:18.694,0.0
2018-01-15 11:57:27.000,1.79769e+308
2018-01-15 11:58:48.405,1.79769e+308
2018-01-15 11:59:18.691,0.0
2018-01-15 12:06:48.690,0.0
2018-01-15 12:06:54.568,1.79769e+308
2018-01-15 12:08:17.038,1.79769e+308
2018-01-15 12:08:46.694,0.0
2018-01-26 03:04:46.695,0.0
2018-01-26 03:05:16.996,1.79769e+308
2018-01-26 03:05:46.701,0.0
2018-01-29 05:27:16.689,0.0
2018-01-29 05:27:46.694,1.79769e+308
2018-01-29 05:31:16.698,0.0
2018-01-30 07:56:46.698,0.0
2018-01-30 07:57:08.360,1.79769e+308
2018-01-30 08:00:22.702,1.79769e+308
2018-01-30 08:00:52.694,0.0
2018-02-01 03:27:52.694,0.0
2018-02-01 03:28:22.691,1.79769e+308
2018-02-01 03:28:52.690,0.0
2018-02-01 03:38:22.694,0.0
2018-02-01 03:38:52.690,1.79769e+308
2018-02-01 03:39:22.696,0.0
2018-02-10 05:24:52.695,0.0
2018-02-10 05:25:22.690,1.79769e+308
2018-02-10 05:28:52.700,0.0
2018-02-16 08:42:23.697,0.0
2018-02-16 08:42:53.690,1.79769e+308
2018-02-16 08:43:23.698,0.0
2018-02-23 06:34:23.697,0.0
2018-02-23 06:34:53.694,1.79769e+308
2018-02-23 06:35:23.697,0.0
2018-02-28 21:25:53.690,0.0
2018-02-28 21:26:23.694,1.79769e+308
2018-02-28 21:26:53.695,0.0
2018-03-01 14:33:53.691,0.0
2018-03-01 14:34:23.690,1.79769e+308
2018-03-01 14:34:53.690,0.0
2018-03-05 01:58:23.690,0.0
2018-03-05 01:58:53.690,1.79769e+308
2018-03-05 01:59:53.690,0.0
2018-03-05 14:03:23.698,0.0
