ts,value
2017-12-31 00:03:34.241,0.0
2017-12-31 00:07:04.245,1.0
2017-12-31 01:28:04.242,0.0
2017-12-31 01:43:04.241,1.0
2017-12-31 02:23:34.241,0.0
2017-12-31 14:47:04.245,1.0
2017-12-31 15:14:04.241,0.0
2017-12-31 15:14:34.241,1.0
2017-12-31 15:15:28.331,0.0
2017-12-31 15:28:04.245,0.0
2017-12-31 15:32:04.246,1.0
2017-12-31 15:55:04.245,0.0
2017-12-31 16:11:34.244,1.0
2017-12-31 16:30:04.246,0.0
2017-12-31 16:35:04.241,1.0
2017-12-31 16:53:34.241,0.0
2017-12-31 17:00:04.241,1.0
2017-12-31 18:15:34.241,0.0
2017-12-31 18:20:04.241,1.0
2017-12-31 18:25:34.244,0.0
2017-12-31 18:30:34.243,1.0
2017-12-31 19:00:04.241,0.0
2017-12-31 19:05:34.246,1.0
2017-12-31 19:12:04.241,0.0
2017-12-31 19:18:04.241,1.0
2017-12-31 19:58:34.241,0.0
2018-01-01 17:17:04.241,1.0
2018-01-01 17:18:21.255,0.0
2018-01-01 17:20:04.246,0.0
2018-01-02 03:39:34.245,1.0
2018-01-02 03:40:53.264,0.0
2018-01-02 03:42:34.241,0.0
2018-01-03 09:06:04.241,1.0
2018-01-03 09:32:44.348,1.0
2018-01-06 02:46:12.243,1.0
2018-01-06 02:47:25.427,0.0
2018-01-06 03:38:42.241,0.0
2018-01-06 03:45:42.247,1.0
2018-01-06 04:29:42.244,0.0
2018-01-06 16:25:12.245,1.0
2018-01-06 18:01:12.243,0.0
2018-01-06 21:21:42.241,1.0
2018-01-06 21:31:12.241,0.0
2018-01-06 21:49:42.246,1.0
2018-01-06 21:55:42.244,0.0
2018-01-06 22:01:42.241,1.0
2018-01-06 22:13:12.242,0.0
2018-01-06 22:18:42.241,1.0
2018-01-06 22:36:42.245,0.0
2018-01-07 01:00:42.241,1.0
2018-01-07 01:46:12.241,0.0
2018-01-07 02:03:42.241,1.0
2018-01-07 02:24:42.245,0.0
2018-01-07 02:35:42.244,1.0
2018-01-07 02:38:12.243,0.0
2018-01-07 02:41:12.241,1.0
2018-01-07 04:29:42.242,0.0
2018-01-07 04:45:12.241,1.0
2018-01-07 05:09:42.241,0.0
2018-01-07 05:13:12.245,1.0
2018-01-07 06:35:42.242,0.0
2018-01-07 18:14:42.240,1.0
2018-01-07 19:17:12.244,0.0
2018-01-07 19:29:42.243,1.0
2018-01-07 19:31:12.241,0.0
2018-01-07 19:34:42.246,1.0
2018-01-07 19:35:42.241,0.0
2018-01-07 20:07:42.241,1.0
2018-01-07 20:14:42.241,0.0
2018-01-07 22:18:12.242,1.0
2018-01-08 00:05:12.240,0.0
2018-01-08 02:17:12.245,1.0
2018-01-08 02:46:12.241,0.0
