ts,value
2017-12-31 05:17:34.245,22.5
2017-12-31 07:02:34.245,23.1
2017-12-31 15:14:34.241,20.8
2017-12-31 15:15:34.241,20.8
2017-12-31 18:48:04.246,20.8
2018-01-01 05:23:34.241,22.5
2018-01-01 17:17:04.241,23.1
2018-01-01 17:18:34.268,23.1
2018-01-01 17:21:04.246,23.1
2018-01-02 03:39:34.245,22.5
2018-01-02 03:41:04.241,22.5
2018-01-02 05:04:34.244,22.5
2018-01-02 06:40:04.241,23.1
2018-01-02 16:04:34.245,20.8
2018-01-02 16:05:04.254,22.5
2018-01-02 18:26:34.241,23.1
2018-01-02 20:03:04.241,20.8
2018-01-03 07:55:04.246,22.5
2018-01-03 09:06:04.241,21.3
2018-01-03 16:23:12.241,21.3
2018-01-03 16:23:42.245,21.9
2018-01-04 06:46:12.246,22.5
2018-01-04 13:48:12.246,21.3
2018-01-04 21:26:42.245,22.5
2018-01-05 07:13:42.245,23.1
2018-01-05 16:24:12.243,21.3
2018-01-06 02:46:12.243,22.5
2018-01-06 02:47:42.245,21.9
2018-01-06 02:56:12.241,21.9
2018-01-06 06:11:12.240,22.5
2018-01-06 06:48:42.241,23.1
2018-01-06 14:08:42.241,21.3
2018-01-06 18:22:42.249,22.5
2018-01-06 18:54:12.250,21.9
2018-01-07 08:09:42.241,22.5
2018-01-07 15:42:42.245,21.3
2018-01-08 02:02:42.241,22.5
2018-01-08 04:49:12.241,23.1
2018-01-08 07:36:12.243,22.5
2018-01-08 17:34:12.246,21.3
2018-01-08 19:24:42.244,22.5
2018-01-08 21:40:42.241,21.9
2018-01-09 01:05:42.241,22.5
2018-01-09 06:01:42.241,23.1
2018-01-09 07:36:12.243,23.7
2018-01-09 08:24:42.241,21.3
2018-01-09 09:44:21.341,21.3
2018-01-09 21:36:51.343,21.9
2018-01-10 02:23:51.344,22.5
2018-01-10 08:40:51.338,23.1
2018-01-10 15:12:21.340,21.9
2018-01-10 20:51:51.338,22.5
2018-01-11 03:05:21.356,23.1
2018-01-11 04:56:21.338,23.7
2018-01-11 07:38:21.339,23.1
2018-01-11 12:33:51.343,21.9
2018-01-11 18:33:51.342,22.5
2018-01-11 20:53:21.342,21.3
2018-01-12 06:35:21.338,22.5
2018-01-12 08:25:51.343,23.1
2018-01-12 17:37:21.343,21.9
2018-01-12 19:10:21.343,22.5
2018-01-12 22:19:21.338,21.3
2018-01-13 05:18:51.343,23.1
2018-01-13 08:33:21.343,23.7
2018-01-13 21:31:51.343,21.3
2018-01-14 01:41:21.343,22.5
2018-01-14 09:04:51.347,23.7
2018-01-14 17:43:21.343,21.3
2018-01-15 03:43:51.339,22.5
2018-01-15 07:15:51.338,23.7
2018-01-15 08:07:21.339,22.5
2018-01-15 08:36:51.343,23.1
2018-01-15 11:23:10.690,21.9
2018-01-15 11:32:25.694,21.9
2018-01-15 11:54:34.704,21.9
2018-01-15 11:57:18.694,21.9
2018-01-15 12:06:48.690,21.9
2018-01-15 19:13:16.699,21.9
2018-01-15 20:10:16.690,22.5
2018-01-16 02:52:16.695,21.3
2018-01-16 08:55:16.703,23.1
2018-01-16 18:26:46.690,21.9
2018-01-17 04:42:46.693,23.1
2018-01-17 05:25:46.690,21.9
2018-01-17 05:26:46.695,22.5
2018-01-17 11:22:46.699,23.1
2018-01-17 17:47:16.696,21.9
2018-01-17 19:24:16.690,22.5
2018-01-18 01:03:16.690,21.9
2018-01-18 05:44:16.699,23.7
2018-01-18 08:11:46.700,22.5
2018-01-18 09:29:16.691,23.1
2018-01-18 18:21:46.692,21.9
2018-01-18 19:00:46.694,23.7
2018-01-18 19:01:16.695,22.5
2018-01-19 04:21:46.693,21.9
2018-01-19 08:05:46.694,22.5
2018-01-19 09:24:46.696,23.1
2018-01-19 09:45:16.690,22.5
2018-01-19 17:41:46.695,21.9
2018-01-19 18:05:46.694,23.1
2018-01-20 02:00:16.691,22.5
2018-01-20 10:44:46.694,23.1
2018-01-20 18:31:16.690,21.9
2018-01-20 19:55:46.699,23.1
2018-01-21 03:11:16.695,22.5
2018-01-21 10:34:46.694,23.7
2018-01-21 20:24:46.690,21.9
2018-01-22 06:00:16.690,21.3
2018-01-22 09:05:16.698,22.5
2018-01-22 10:19:16.697,23.1
2018-01-23 23:46:46.694,21.9
2018-01-24 07:15:46.699,22.5
2018-01-24 11:03:16.698,23.1
2018-01-24 19:06:16.699,21.9
2018-01-24 23:25:46.699,22.5
2018-01-25 05:40:16.695,19.0
2018-01-25 05:40:46.694,22.5
2018-01-25 05:47:16.694,23.1
2018-01-25 08:53:46.691,22.5
2018-01-25 11:40:16.695,23.1
2018-01-26 03:04:46.695,21.9
2018-01-26 03:05:46.701,21.9
2018-01-26 03:59:16.690,21.9
2018-01-26 10:37:46.694,23.1
2018-01-26 22:54:46.690,21.9
2018-01-27 10:58:16.690,23.1
2018-01-27 18:41:16.690,21.9
2018-01-28 09:22:16.693,22.5
2018-01-28 10:04:16.695,23.1
2018-01-28 18:52:46.699,21.9
2018-01-29 05:27:16.690,22.5
2018-01-29 05:31:16.698,22.5
2018-01-29 10:26:46.692,22.5
2018-01-29 18:10:46.694,21.9
2018-01-30 04:21:16.690,22.5
2018-01-30 06:38:16.690,21.9
2018-01-30 07:56:46.698,23.1
2018-01-30 11:00:52.694,23.1
2018-01-30 11:57:52.692,21.9
2018-01-30 22:51:52.692,22.5
2018-01-31 02:17:22.695,23.1
2018-01-31 10:23:22.690,23.7
2018-01-31 14:34:22.690,21.9
